DATE,CONTENT
20230104,메좆이 좆두랑 비교가 안되는게 역대최강 드리블러인데 그정도 골을 넣는단거
20230104,맹구 병신들이 각포는 진짜 왜 안산거지
20230104,난 진짜 음바페가 제발 월클로 더 성장했으면 좋겠음
20230104,축구선수중에 제일 쓸모있고 인기많은애들이 윙포임???
20230104,10초안에 삭제한다
20230104,factos)구토들이 신두형을 응원해야하는 이유
20230104,유동젖닌은 어쩔땐 재밌긴한데 고닉젖닌은 죽여야함
20230104,챔스 준우승 vs 유로파 우승
20230104,드록도 연계가 지렸지
20230104,만수르는 지금 뉴캐슬 보면 조금 현타 오지 않을까
20230104,이강인 발렌시아골 스페인 매체에서
20230104,10초안에 삭제한다
20230104,음바페 왜 키가 178 밖에 안되냐???
20230104,안정환 20대시절보다 이 선수가 더 잘생긴거같은뎅
20230104,래쉬포드 저번시즌vs올시즌 스탯 비교...jpg
20230104,20대애들이 잘하면 무조건 젊어서 잘하는거라고
20230104,10초안에 삭제한다
20230104,텐하흐 무버지 이후 맹구 최고 명장 맞네 ㅋㅋㅋ
20230104,10초안에 삭제한다
20230104,음바페랑 홀란드 힘 존나 쎄던데 
20230104,해외 감독 중에 호랑이 감독 누구누구 있냐?
20230104,여성인권 호날두 pc묻었네
20230104,드리블러들이 원래는 골을 많이 못넣냐?
20230104,디마테오 전북 오는거 실화냐 ㄷㄷ
20230104,10초안에 삭제한다
20230104,구토들이 젖닌들을 절때 이길수없는이유
20230104,날두 이제 네이버 해축란이 아니라 축구란에 나오네
20230104,근데 메시 좆두 사진 올리면서 뇌절드립 치는거 좀 짤라라
20230104,요즘 운동 좀 했다고 몸이 뻐근하네 ㄹㅇ
20230104,10초안에 삭제한다
20230104,키 167에 나이 34인데 여자 어떻게 만나야 되냐?
20230104,실시간채팅에 Camel 존나 올라오네 ㅋㅋ
20230104,손흥민이 제이미 바디 보다 축구못한다는데 이거 맞음???
20230104,10초안에 삭제한다
20230104,손흥민 광고효과 M창 난거 보소 ㅋㅋㅋ
20230104,신두형 입단식 보는법.jpg
20230104,신두형 미래
20230104,알나스르 신두형 입갤
20230104,박지성은 딱 제르단 샤키리 << 정도임 ㅇㅇ
20230104,(고점기준) 마르코 로이스 vs 손흥민
20230104,언제까지 쓰레기같은 노래들어야함??
20230104,10초안에 삭제한다
20230104,신두형 뉴캐슬에서 골폭격할거 생각하니까 벌써 좆됨
20230104,원툴비꼬는새끼들 능지가 처참한이유
20230104,신두형도 이게 지금 맞나 싶을것 같다
20230104,구토들 논리면 손흥민이 홀란드보다 밑이라는거임 ㅋㅋ
20230104,"""Miss more than just his goals"" ㅋㅋㅋㅋㅋㅋ"
20230104,호날두입단식머냐 ㅋㅋㅋㅋㅋ
20230104,샌드니거들 폭력적이고 테러 좋아하는 습성은....
20230104,10초안에 삭제한다
20230104,신두형 입단식 보려고 토토사이트 가입함
20230104,포르투갈의 자랑
20230104,창민이 23경기 무득점 이거 사람새끼냐?
20230104,박지성 진지하게 요즘시대에 태어났으면 어느정도 클래스임?
20230104,호날두 << 골수 따라잡힐까봐 추하게 은퇴안하는거맞냐
20230104,10초안에 삭제한다
20230104,파비앙이 말하는 '음바페-네이마르 불화설'.jpg
20230104,울국대 감독으로 제시마치 좋겠다는 글..
20230104,해버지의 화려한 태클이 사무치게 그리운 밤이다…
20230104,토핫갤 완장 중딩 페미들이냐?
20230104,원래 메날두다음은 네이마르였는데
20230104,이게 무슨 털인거 같냐
20230104,영국에서 교환학생으로 온 새끼가 놀라더라
20230104,10초안에 삭제한다
20230104,유튜브 알나스르 호날두 치면 입단식 대기중이네
20230104,젖닌들 기상!!! 신두형 입단식 한다
20230104,산중호걸이라 하는 호날두의 생신날이 되어
20230104,분데스리가 득점왕 트로피는 디자인이 특이함
20230104,역시 짱깨머니 빌어먹던 놈답게
20230104,■버기단은 날조를 밥먹듯이 하네 ㅋㅋㅋㅋ
20230104,데브라이너 이번시즌 폼 말아먹었네
20230104,10초안에 삭제한다
20230104,구토들은 숫자계산도못함?
20230104,토트넘 스쿼드 자체가 존나 하위권임
20230104,뉴캐슬 7무가 포인트임
20230104,신두형 메카에 절하고 알라후아크바르 외칠예정
20230104,축구 좆나 근본이 없는게 pk를 왜 지들맘대로 지정하냐
20230104,김민짜이 새 유니폼
20230104,콘테는 이번 시즌 끝나면 무조건 짤린다
20230104,구토들 논리면 손흥민이 산왕보다 아래라는거임? ㅋㅋ
20230104,10초안에 삭제한다
20230103,키에사 < 이 새끼는 왜 손흥민 팔로우함?
20230103,뉴캐슬 감독 대가리 존나 아프겠노 ㅋㅋㅋㅋㅋ
20230103,얘 이름이 뭐임?
20230103,10초안에 삭제한다
20230103,한남역에서 한남내려라 이러는데
20230103,10초안에 삭제한다
20230103,페리시치 좆병신새끼 뒷공간패스 템포 느려터진거봐라
20230103,"""나 좀 데려가줘"" 호날두, 뉴캐슬에 거절당하고 첼시에 접근"
20230103,근데 좆두 이새끼 해맑은거보니 이제 다 포기한거같은데
20230103,10초안에 삭제한다
20230103,10초안에 삭제한다
20230103,축신두 사우디 도착.jpg
20230103,아니씨발 챔피언스리그 PSG VS 뉴캐슬 성사되면 개꿀잼이잖아
20230103,알나스르 신두형 인스타 떴다..mp4
20230103,10초안에 삭제한다
20230103,신두형 뉴캐슬가면 잘할수있긴하냐?
20230103,팩트)빈살만이 호날두를 뉴캐슬로 보낼 확률이 높은 이유
20230103,전 세계 몇억 젖닌중에 한명만 희생해주면 안되냐?
20230103,10초안에 삭제한다
20230103,아 어쩐지 호날두가 사우디 가는게 말이 안됐는데 이해됨
20230103,데이빗 보위 vs 퀸 누가 더 높게 평가 받음??
20230103,해축갤 한줌단 새끼들도 속으로 인정하는거 ㅋㅋㅋㄹㅇ
20230103,10초안에 삭제한다
20230103,손흥민 까는애들 없는데 뭔 개소리냐?
20230103,신세경 음바페 팬임?
20230103,아 진짜 메시 이새끼 휴가때 비행기 추락 안하나
20230103,10초안에 삭제한다
20230103,피지컬 차이 많이나면 뻥축이 잘 먹힘?
20230103,10초안에 삭제한다
20230103,진민짜이는 진짜 축구역사상 전무후무한 캐릭터긴함 ㅋㅋㅋㅋ
20230103,10초안에 삭제한다
20230103,포르투갈에서 5월드컵 토너먼트 0공포는
20230103,신두형 엉덩이 찰싹찰싹 때리고싶다
20230103,일어나서 엄마 아빠 출근하고 지금 야동틀었다 하아..
20230103,10초안에 삭제한다
20230103,구토들 벌벌 떨고있노 ㅋㅋ
20230103,10초안에 삭제한다
20230103,해축갤이 손흥민을 싫어한다고?
20230103,뉴캐슬챔스진출시 개좆두 임대 무조건 가는 이유.TXT
20230103,푸욜 vs 반데이크
20230103,그래도 희찬이도 무관이라 다행이네
20230103,10초안에 삭제한다
20230103,빈살만 <-- 사랑스러우면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20230103,여긴 왜 이렇게 손흥민 싫어하냐?
20230103,10초안에 삭제한다
20230103,아니 임대로 오지말고 그냥 지금 데려오면되잖아
20230103,미나미노 요새 잘하냐?
20230103,맨유 21세기 왼쪽풀백 탑 루카스 쇼 VS 에브라 누구냐?
20230103,10초안에 삭제한다
20230103,젖닌들이 무적권 뉴캐슬을 응원해야되는 이유 ㅇㅇ
20230102,이천수 레알소시에다드에서 개버러지였음?
20230102,무슬레라 갈라타사라이 13년째 있네
20230102,"2023 소멸의 시작‥인구절벽, 다가온 미래"
20230102,조규성 발렌시아는 루머야?
20230102,스코틀랜드리그보단 터키리그가 훨 낫지
20230102,쏘니 리그 대표 짬통 에버튼갔다가 다다음시즌 겨울이적시장때 중동 중국갈듯
20230102,감독 임팩트만보면 무리뉴 과르디올라 지단 얘네 3명이 원탑인듯
20230102,해충갤에 축협알바 존나 많네
20230102,근데 마사지사 자격증이 어렵냐
20230102,지금 창민이 필요한 팀은 딱 두팀
20230102,손흥민 레알 갈수있음
20230102,유튜브 댓글들 ㅈㄴ 웃기네
20230102,챔스 유로파 나가는팀인게 크다
20230102,야구는 운동이 아니라는 이수근.jpg
20230102,메시 이제는 무슨 랑스한테도 지노
20230102,"???: 어이, 젖주!"
20230102,손흥민 이제 레알못가냐????
20230102,페네르바체 갈라타사라이수준이면 
20230102,레알이 창민이를 왜 사ㅋㅋㅋ
20230102,이때 메좆이랑 비비려면 창민이 몇명 필요함??
20230102,안정환 현역 당시 국대에서 잘 했냐?
20230102,그 팬덤 특징)
20230102,솔직히 펠레 마라도나 시절대는 거품존나낀거인정해야함
20230102,??? : 하.. 감독 짜증나는데 확 이적해버려?
20230102,해축에 근데 축알못 많네
20230102,디패기사 토나오네 
20230102,"파리감독 폭탄발언 ""메시보다 호날두가 좋아"""
20230102,갈라타사라이가 죠스로 보이냐 ㅋㅋㅋ
20230102,호날두 마이너 갤러리 개웃기네ㅋㅋㅋ
20230102,느그흥은 딱 여기 수준임 ㅋㅋㅋ
20230102,갈라타사라이면 첫팀으로 잘고른거같은데
20230102,역대 최악의 팬덤은 젖닌이냐 엠창단이냐?
20230102,손흥민을 빨면 축알못국뽕이 되고
20230102,조규성 1년안에 전북돌아옴 
20230102,토트넘도 중심 선수들 공통점이 있자너.
20230102,조규성 갈릭타르타르소스 공식 이적 
20230102,손흥민 뮌헨 이적하면 될듯?
20230102,다포기하고 사우디까지 도망가서 왕노릇할라는데 감독이 구토
20230102,진지하게 조규성 터키 리그가서 주전먹으면 ㅆㅅㅌㅊ아님?
20230102,조규성정도면 라이프치히주전도 가능한데
20230102,관중석에서 쌍욕하는게 느껴짐 ㅋㅋ
20230102,갈라타사라이 어감이 뭔가 야해서 좋음
20230102,조규성 이스라엘로 가라
20230102,펠레는 근데 메시랑 비견될만은함
20230102,팩토스) 손까들도 흥민이가 포르투갈 격파할때 좋아서 소리지름 ㅋㅋ
20230102,메펠마호 <- 이게 맞다고 생각하는 사람 개추
20230102,소농민 유관아님?
20230102,축구 첨보는데 박지성 때도 손흥민 같이 언플함?
20230102,조규성 베타식스 가면 좋겠다
20230102,파리가 개조스으로 보이나 느그흥 파리못감 
20230102,한국 관중들 빨리 태극기 치우세요
20230102,2대떡 ㅋㅋㅋㅋㅋㅋㅋㅋ
20230102,개똥트넘 유로파도 못가겠노
20230102,손뽕들 저수준인 흥민이 보고 잘한다하는거보면
20230102,억까거르고 흥흥이 폼 존나안좋은데
20230102,흥민이는 안정환 감독으로있는 청춘FC 가자 !
20230102,제발 손 방출해라. 다른 팀 가게
20230102,야유 입갤 ㅋㅋㅋㅋㅋ
20230102,???:어이 손씨!! 빨리 안오고 뭐해?
20230102,손흥민 다음시즌 컨퍼런스도 못뛰나
20230102,경기종료 ㅋㅋㅋㅋㅋ 토트넘 4위 불가능!
20230102,똥창민ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20230102,아스톤빌라<<<<지금 몇 등임?
20230102,오늘 최근 경기중에 손흥민 젤 잘한날임
20230102,손흥민 터치에 한숨쉬는 토트넘 선수들.gif
20230102,축구를 못하면 인성이라도 좋아야하는데 인성질도 오지네
20230102,페리시치 없는데 왜못하냐고 창민아 ㅋㅋㅋㅋㅋㅋ
20230102,🌑 손흥민 폼 왜캐 죽었냐?
20230102,창민이 사우디 가야겠노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20230102,걍 콘테가 문제다 ㅇㅇ
20230102,단체 무로나 확진ㅋㅋㅋ
20230102,콘테 경질 확정이지?
20230102,매국노새끼들 재밌냐? 웃기냐? 병신새끼들
20230102,마스크 자리빼고 탄거 ㅈㄴ웃기노ㅋㅋㅋㅋㅋㅋㅋ
20230102,스펜스 얘는 괜찮은듯
20230102,페르시치도 무관민의 기운을 못이긴다
20230102,홈에서 빌라한테 발리네
20230102,마틴오닐 백수임? 
20230102,버기형 무득점 기록깨려는 창민이 ㅋㅋㅋ
20230102,창민이 알나스르가서 느그형이랑 같이 뛰어라
20230102,이새끼 알나스르도 못갈거같으면 개추ㅋㅋㅋㅋㅋㅋ
20230102,손흥민은 뻥이라도 못날림?
20230102,콘테 병신아 걍 유베가라
20230102,오늘 손흥민 컨디션 최근 제일 나은데
20230102,확실히 박지성이 유관행동이 강하긴하노
20230102,폼저하가 그냥 수직추락이네
20230102,마스크 벗고 바뀐점=그표정 잘 보임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20230102,애초에 득점왕 <- 이거 창민이 본인 실력으로 한게 아님
20230102,그냥 ^무^  그자체네
20230102,온세상이 버기단이다
20230102,히샬리송 돌아오면 히샬리송 케인 클루셉스키 3라인 가동한다
20230102,손흥민은 근데 표정 좀 고치면 안되나
20230102,진지하게 미토마가 3년내로 손흥민 넘음
20230102,"콘테 경질, 손 방출 될 듯..."
20230102,이새끼 이제 욕하는것도 지치면 개추 ㅋㅋ
20230102,콘테가 작정하고 손흥민에게 기회를 주는듯
20230102,창민이 데리고 우승시키는 감독이 진짜 명장이다 ㅋㅋㅋㅋ
20230102,하는 꼬라지보니까 7위딱하겠넹ㅇㅇ
20230102,우리흥 역시 젖닌 수장답네...
20230102,느그흥은 축구화 바꿔야됨 안그래도 터치 앰창인데
20230101,복면축왕 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20230101,창민아 아니 지 건강을 생각해야지
20230101,오시멘은 마스크 쓰고도 잘하던데 
20230101,엠창 반응ㅋㅋㅋㅋㅋ
20230101,ㅋㅋ 개좆나 텐백이네
20230101,페리시치가 패스 안주니까 걍 오른쪽으로 가뿟노 ㅋㅋㅋ
20230101,야동 6백 개이쁘노
20230101,얼굴 더 아작나서 은퇴가즈아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20230101,오늘 좆같이 못하면 그 새끼들 뭐라 핑계댈라나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20230101,연출가도 아니고 퍼포먼스 지리네
20230101,나만 설렜냐 ㅋㅋㅋㅋㅋ
20230101,손창민 가면쇼..jpg
20230101,이러고 골 못넣으면 어케됨?
20230101,마스크 쓰기 전에는 잘했나 ㅋㅋㅋ
20230101,솔직히 아직 벗으면 안되는데
20230101,손흥민 마스크 벗은 이유 걍
20230101,진짜 백패스밖에 안하누ㅋㅋ
20230101,■살다살다 조선인 백업이 브라질 주전공격수 인경우도 보노..ㅋㅋ
20230101,호날두인줄 알았는데 마스크 벗으니 대흥민이노
20230101,"속보) ""토트넘 마스크맨의 정체는.... 손흥민!"""
20230101,AV 시발 수비만쳐하네 ㅋㅋㅋㅋㅋㅋ
20230101,손흥민 욕하지 말라니까 씨발 버기단 새끼들아?
20230101,이번에 턴오버하면 얼굴가죽을 벗기는 쇼를 해보자
20230101,손흥민 얼굴 다쳐서 못생겨 진거 같지 않냐
20230101,"오시멘, 그바르디올 마스크껴도 잘만하는데 저 새끼는ㅋㅋㅋ"
20230101,골넣을까봐 불안한 곰보단이면 개추 ㅋㅋ
20230101,축구력 먹는 마스크 드디어 벗었노(마스크 쓰기전 11워스트)
20230101,실시간...복면가왕 레전드 떴다...jpg
20230101,토트넘 전반적으로 엠창 크로스 엠창 탈압박
20230101,애초에 마스크 머하러 쓰고있노ㅋㅋㅋㅋ
20230101,마스크 벗은 손흥민.jpg
20230101,근데 마스크 벗을 때 어떻게 카메라가 클로즈업 하고있지
20230101,어시라도 하나 하기 전까진 벗으면 안되지 ㅋㅋㅋ
20230101,턴오버할때마다 하나씩 벗도록하자 ㅇㅇ
20230101,손뽕갤 글 예상 )
20230101,마스크 보험 벌써 썼노 ㅋㅋㅋ
20230101,손흥민이 확실히 스타성은 최고지 않냐 ㅋㅋㅋ
20230101,손흥민 갑자기 ㅈㄴ잘해짐ㄷㄷ
20230101,"대흥좆 마스크 벗을때 ""록리"" 같았음 ㄹㅇ"
20230101,느그흥 미토마 만큼만해라 ㅋㅋㅋㅋ
20230101,제발 위에 쳐박혀서 골만 노리라고 민폐 스찌질아ㅋㅋㅋ
20230101,팩트)느그흥 별로 인기없나보네.. 인기선수였으면
20230101,부상 다 안나은거 아니였음?
20230101,아아 [ 봉인해제 ] 다
20230101,좆흥민 제로코로나 ㅋㅋㅋㅋㅋㅋㅋ 마스크해제
20230101,마스크 벗고 또 턴오버 할까봐 걱정된다 ....
20230101,느그흥 마스크탓인척 지림ㅋㅋ
20230101,리턴민ㅋㅋㅋㅋㅋ
20230101,오늘 쇼맨십만 봐도 아시아 GOAT가 누구인건 명명백백하지...
20230101,근데 손흥민 마스크 안썼을때도 축구 못했자늠
20230101,근데 브라이튼같은 개잡호로는 손흥민이가도
20230101,미토마 드리블 + 터치 + 골결 다지림 ㄷㄷㄷㄷㄷ
20230101,박지성이 ㄹㅇ 도깨비같은 선수임 ㅇㅇ....
20230101,손흥민 작년 이맘땐 리버풀 개패고 다녔는데
20230101,흥민이는 골넣어서 평점이 세탁된 경우지
20230101,와…씨발 대버지 축구지능 지리네 (headless chicken)
20230101,창민이 아우디컵 우승했잖아 
20230101,급식 손뽕들 이제 박지성이 얼마나 대단한지 알겠음??
20230101,손흥민 피엘에서 단 한경기만 골넣음 ㅋㅋㅋㅋㅋ
20230101,라리가 강등권 마요르카 뛰는 강인이는 그렇게 빨아대면서
20230101,손흥민 제일 의문인 점.txt
20230101,미토마 드리블 딸딸이 = 박지성 두개의 심장 딸딸이
20230101,손웅정 <---이분이 문제면 개추ㅋㅋㅋ
20230101,월클과 탑클의차이(우리흥)
20230101,미토마 앞으로 남은 미션
20230101,외데고르 시장에서 무관심 거품 안끼는 이유는 간단함
20230101,아시아의 메시.. 미토마 카오루
20230101,손흥민은 지는 별. 미토마는 떠오르는 별
20230101,Mom도 못탔는데 빨아대는 꼴이
20230101,EPL 크랙력 순위 (대.토.마)
20230101,득점왕인데 살라처럼 경기력 좋은 도르가 없노
20230101,오늘보니까 미토마 강점
20230101,손흥민 기본기는 잘못된 코칭 + 축구지능
20230101,아무리 드리블 딸딸이 쳐봐야 결국 골을 넣어야 이긴다고
20230101,미토마땜에 좆된건 희찬맘 민재맘 강인맘이라고 ㅋㅋㅋ
20230101,미토마 보고 이새끼들이 얼마나 대단한지 알겠네 ㄷㄷ
20230101,홀란드도 은근히 빅찬스미스 많더라
20230101,골이 전부라면 로벤 <<< 손흥민임 ㅇㅇ?
20230101,너네 그거 아냐 자1살하는 유전자가 따로 존재하는거
20230101,팩트) 손흥민 3골>미토마 2골
20230101,미토마 이새끼 딴게 문제가 아니라 수염자국이 문제임
20230101,미토마가 손흥민한테 비비려면 최소 득점왕이라도 들고와야지 ㅋㅋ
20230101,현폼도르 손뽕들이 젤 신봉하자나 그럼 미토마>>>>손흥민
20230101,애초에 미토마는 골 안 넣어도 드리블 때문에 눈이 즐거움
20230101,미토마 손흥민 차이가 손흥민 호날두
20230101,일뽕들 자꾸 미토마 빠는데
20230101,박지성 = 미토마 + 외데고르 맞다니까
20230101,아스날 << 웃긴점
20230101,어제 살라 버로우탔다고 비비던 새끼들이ㅎㅎ
20230101,실시간 축리웹 손흥민vs미토마로 싸움남ㅋㅋㅋ.jpg
20230101,미토마 벌써 3번이나 우승했네..
20230101,아니 미토마 ㅋㅋㅋㅋ
20230101,손흥민이 온더볼만 평균이상이였어도 지금평가보다 좋았을텐데
20230101,미토마 쟤가 득점왕 먹는 그림은
20230101,손뽕은 맨날 보이는 아이피노
20230101,손흥민은 케인한테 커리어 개강간당하면서 왜 살라타령이야
20230101,축알못들의 착각 >> 손흥민이 전시즌까지 잘했다는거.FACT
20230101,무관선수를 굳이 넘을 필요가 있는건가?
20230101,박지성이 누구급이었냐는 물음에 이제는 답할수있다
20230101,올시즌 리그에서 부진하지만 챔스를 개패버린 선수
20221231,레알이 불러 줘야 가지..
20221231,킹짱두 이제 후장섹스 못하는거?
20221231,알 나스르 빨 바에 진짜 자살이 낫지 않냐
20221231,슬램덩크 개노잼일것 같지 않냐???
20221231,레퀴갤은 존나 많이 추해졌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20221231,호날두 한테 알나스르 = 뉴캐슬로 이적하기 위한 발판
20221231,근데 원래 해충갤 젖닌갤 맞지않냐??
20221231,호날두는 걍 레알이나 돌아갔어야했음
20221231,맹구토버기 vs 폐닭엠창젖두
20221231,알 나스르 유니폼 입고 다니는 사람 보면 등을 토닥토닥 두들겨 주려고
20221231,구토 이씹새끼들아 좀 적당히좀 해라
20221231,근데 진짜 무릎 100%일때의 대버지는 무서운 선수긴했음
20221231,킹 앙리 후계자 떴다
20221231,호날두 이거 뭔가 슬퍼보이지 않냐??
20221231,바르샤보단 레알아니냐?
20221231,응 뉴캐슬 이적 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20221231,야야 크리스티아누 아그야 있다가 와서 노래한곡조 뽑아봐라잉
20221231,도쿄도청 집주소 오픈하면 니네 뭐할래?
20221231,니들은 솔직히 호날두한테 감사해야한다
20221231,근데 한녀 보빨 왜 하는거임?
20221231,구토새끼들 깝치는거 존나어이없는 이유
20221231,속보) 신두형 이적한 팀 정체 알아냈다...
20221231,사우디에서 진짜 양학한다면 뉴캐슬 갈 확률이 있기는 할 듯
20221231,젖닌들 많이 모자라?
20221231,근데 알나스르에서 42살까지 버티면 국대 뽑아쥬냐?
20221231,꾸레가 메시 빨아야 된다는 구토들이 역겨운 이유
20221231,토사물이나 먹죠 ㅇㅇ
20221231,구토인 우리흥!
20221231,야구는 레저스포츠냐 안 레저스포츠냐
20221231,구토들 메시 말년 1도 생각 안하고 깝치노 ㅋㅋ
20221231,국대 대결) 호날두vs모드리치 누가 위냐
20221231,18년도까지는 젖닌공화국이었다며
20221231,도쿄도청 이새끼 진짜 뭐 있음
20221231,내가 시발 저 좆같은 구토샊ㅣ 쉴드치느라
20221231,챔스에 이어 아챔까지 정복하실 셈입니까 GOAT..
20221231,좆두는 상암 노쇼가 타격컷지 ㅋㅋ
20221231,아르헨티나가 우승한 이유
20221231,"??? : ""좋게 말할때 웃어"""
20221231,"내가 젖닌이긴하지만, 젖닌들은 업보 돌려받는거지 ㅇㅇ"
20221231,어차피 뉴캐슬로 이적할거라니까
20221231,◆박지성 손흥민 차이.gif
20221231,와 진짜 축구시청 15년에 이렇게 개좆같이 노간지인 짤은 처음본다ㅋㅋㅋㅋ
20221231,내가 날두였으면 이번 월드컵 안나왔음.
20221231,메vs호 메시 승 but약물 안맞았으면? 메시 프로데뷔도못함
20221231,수지 << 전라도인거 제외하고 우리나라고트임
20221231,아무리 생각해도 메시를 고트라 하는 건 좀 에바임
20221231,아니 신두형 씨발.. 사우나도 아니고 사우디는 좀
20221231,신두형 똥게이짓 하다가 걸리면 어떡함?
20221231,"나도 찐젖닌이지만, 메호대전은 메갓의 완승이지"
20221231,신두형 자살하자 그냥 그럼 뮐러는 이길수있어
20221231,디마테오 전북 기술고문 존나 뜬금없네 ㅋㅋㅋㅋㅋㅋ
20221231,궁금한게 역대득점순위매길때
20221231,알나스르 유니폼 어디서사노
20221231,근데 호날두가 중동아랍쪽에는 덕을 많이 쌓음
20221231,신두형 사우디에서 받은 연봉 전액기부하기로했단다
20221231,K리그도 안보는씹젖닌새끼들 분노의
20221231,날두 사우디행은 어떻게해서든 축구가 하고싶은 의지가 아닐까
20221231,호날두가 부진하는이유.. 알나스르 전술을 알아보자
20221231,신두형 메좆이 못깨는 기록만 갖고있네..
20221231,아니야 이럴리가 없어 모유 뚝뚝뚝...༼;´༎ຶ 🌕༎ຶ`༽....
20221231,??? : 사비? 카타르에서 뛰는 주제에...
20221231,아기도 자궁이 있음?
20221231,분노의 48부리그 전술 분석 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20221231,중동 하렘 맛보면 못 나올텐데
20221231,날두 은퇴하면 젖주가르치려고 맨유코치하고싶다는데.
20221231,호날두의 아시아 챔피언스리그 트로피를 향한 위대한 도전의 시작
20221231,대만 왕복비 54만원인데 비싼거냐 싼거냐 
20221231,맨유가 호날두 대체로 케인 데려갈거 같다
20221231,사십팔부리긐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20221231,개젖닌들 진짜 좆된점.jpg
20221231,중동여자들 이쁘다던데 그걸로라도 위안삼아야지
20221231,여가부예산이면신두형영입가능하지않나
20221231,개젖닌들! ㅋㅋㅋ 개창두년 사우디만큼은 목숨걸고 부정하더니
20221231,신밧두 또 당신입니까 JOAT
20221231,사우디 리그 어디서 보나요??
20221231,날두 아챔하러 한국오면 환영받냐??
20221231,호날두 누구 자리에서 뛰는거냐??
20221231,사우디에서 사생아만들어오기vs사우디갔다오니 손주생겨있기
20221231,48부리그까지 챙겨봐야 축구골수팬이지 ㅋㅋㅋㅋㅋㅋㅋㅋ
20221231,신두형 월드컵 우승하고 뮌헨 가니까 구토들 정줄 놨네 ㅋㅋ
20221231,이제 젖닌도 없어서 누구 패냐 하...ㅅㅂ
20221231,사우디리그 중계 어디서 보나요???? ㅇㅇ;;
20221231,리춘수채널 호날두 후배 컨텐츠 무조건 하겠네ㅋㅋㅋ
20221231,구토는 죽어서 애무축구를 남기고 신두형은 골기록을 남길꺼다
20221231,호날두 성폭행 혐의   사형선고 받아
20221231,젖주가 이제 아빠네 ㅋㅋㅋㅋ
20221231,한녀.jpg
20221231,메호대전 진짜 끝났네ㅋㅋㅋ
20221231,엄마가 차린 밥상 다엎었다 하..
20221231,호날두=춘동생 ㅋㅋㅋ
20221231,호날두 국내축구 기사로 옮겨짐ㅋㅋㅋㅋㅋㅋㅋ
20221231,영상이 아무리 남아도 어차피 안 본다 골 기록만 남을 뿐
20221231,48브리그 토토사이트 아님 중계해주긴하냐?
20221231,신두형 50부리그에서
20221231,요새 토트넘 경기 보면서 페리시치가 골을 못넣는 이유.jpg
20221231,아빠는 사우디가고 동생들은 자고있고 새엄마는 젊고
20221231,호날두 또 사생아 만들어오겠네
20221231,젖주 정도면 조지나 따먹을수 있지 않냐??
20221231,음바페 축구력 마라도나랑 비등하냐?
20221231,메좆 커리어 유일한 오점.JPG
20221230,섹서신은 조커용으로 딱인데
20221230,황인범 이적예상
20221230,조센은 k리그 부심 좆되는거 같음
20221230,결국은 호날두보다 위일려면 플메력 가지곤안됨 골도박아야지
20221230,서장훈피셜 펠마>>>메시
20221230,메시가 왜 최고냐고? 해축서 억까해도 세계언론은 모두 메시ㅎ
20221230,메좆이 드리블딸 존나 치면서 겨우 넣는 1골=
20221230,"김민재는 멍청하게 ""손흥민""하지 않겠지?"
20221230,좆두* 거핑거부후 급속도로 부작용 증상 발현
20221230,챔스의 신은 개씹두가 아니라 이새끼임
20221230,걍 지금 해축 월드컵유입새끼들이 쳐먹음
20221230,나는 마라도나가 호날두 위라고 생각안함
20221230,곧 30살인데 지금부터 축구 배우면 잘하는거 가능 ?
20221230,여긴 진짜 일베년들밖에 없나
20221230,음바페발언ㅡ남미도 열등감 있는건 맞지않냐
20221230,좆두* 도핑거부하고 칼퇴근
20221230,호날두는 걍 축구를 씨벨못한다니깐요 ㅇㅇ
20221230,치고박고 고트싸움하는이유가뭐임?
20221230,그래도 해축갤 장점=좆문가 없어서 좋음
20221230,메시가 왜 호날두 위냐면 마라도나+골수 라는거지
20221230,조규성 < 내년 2월이면 잊혀짐
20221230,말년이 추한 축구선수 누구있냐?
20221230,애초에 마라도나는 약물빤게 오피셜로나온놈인데
20221230,결국 GOAT라 부를수 있는 인물은 호날두밖에 없다
20221230,구젖 거르고 축구 역사상 최고는 이새끼임
